Tweet_content,Sentiment Score
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt _lauryncalo22 all my people in the valley/la,0
here we go,0
losthighway38 drdenagrayson how many of our health care workers are these people going to kill when they go to th… https//tco/eejbgxshsp,-1
rt _lauryncalo22 all my people in the valley/la,0
rt sonusood that’s the best part brotheri find a needy amp they somehow find me it’s about,0
“intentions”,0
rt darreneuronews not sure people realise how bad things are getting in belgium ,-1
🔸17,0
🔸cases per 100,0
apuchine kellaf18 repsforbiden the only ones making money is the hospital administration that is not allowing th… https//tco/fy94ej5wdy,0
rt _lauryncalo22 all my people in the valley/la,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt m_pinhe ayuso se ha puesto muy tensa cuando en la entrevista de telemadrid le han preguntado varias veces de dónde van a salir los san…,0
menuda psicópata la ayuso,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt kerpen perhaps unintended,0
rt ester0961 tots els que us avorriu i teniu tanta necesitat d’ oci nocturn,0
leave jennie alone,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt hugomabarca la razón de esta respuesta disparatada es obvia,0
-lleva meses diciendo que es imposible contratar personal sanitario,0
-int…,0
rt rishibagree new twitter a/c,0
only 2-3 followers,0
one tweet,0
never tagged sonu sood,0
no location mentioned,0
no contact details,0
no email addr…,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt jimlnlips pulte pls,0
rt kurteichenwald my sister received her bill for the time her husband spent in the hospital with covid,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
uoft analysis suggests el paso has a 96% likelihood of running out of icu beds amp an 85% chance of running out of al… https//tco/pnofnx7dac,0
rt i_alaniis volcadura en viaducto tlalpan deja un hombre de 36 años lesionado elementos del erum lo trasladan al hospital con fracturas…,0
hay que preguntárselo a la charcutera,0
¿y si no se lo preguntamos a usted señora idiazayuso a quien se lo preguntamos lamentable,-1
rt elnacionalweb “no hay medicinas ni nos dan mascarillas” protestaron en el hospital central de valencia | por diazdeinfo enregiones…,0
rt essexpr ◾️deaths for any cause within 28 days of a positive test,1
 = covid death,-1
◾️positive test from a procedure that can detect vira…,0
esta persona está francamente mal y hay toda una comunidad autónoma en sus manos,0
rt farouq_yahaya why did the twitter bird go to the hospital,0
“he had to get tweetment“,0
rt radiochiloe castro fallece paciente de la comuna de chonchi a causa de covid19 quien se encontraba internado en hospital castreño…,0
rt ali_naka dear sophie_mokoena sabcnews,0
rt menelwencilla salgo de guardia 27 horas en el hospital,0
rt _lauryncalo22 all my people in the valley/la,0
rt cbsnews texas governor requests use of el paso-area military hospital for non-covid-19 patients as cases surge https//tco/yvipfdite2,0
es indescriptible,0
rt g1gary i thought we were rounding the corner,0
"rt berniesanders last night trump attacked medicare for all as ""socialized medicine"" funny i didn't hear him complain when he received…",-1
rt m_pinhe la tensión ha venido de que ayuso ha tenido que reconocer que no se va a contratar a nuevos sanitarios para ese hospital que…,0
rt lienflickashit jesus this country is sick,-1
se puede dar mas verguenza ajena ayusoveteya,0
🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️,0
rt negro_jaque la mitad del rechazo no voto jajajajaja no saben hacer filas,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt p_gomezperpinya lo de ayuso es de otra liga reconoce sin despeinarse que para su hospital de pandemias va a vaciar de personal al res…,-1
rt jon_statistics on 23rd october up to 517 people recovered from the corona virus and were released from hospital in england,-1
yes up to…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
lo tranquilo que se queda uno después de escuchar a ayuso,0
aixosera george_vdwooo mireiapujol i aixó,0
https//tco/psluggtaqu,0
rt bnodesk france reports 52,0
- new cases 52,0
- positivity r…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
en telemadrid le preguntan ayuso de dónde va sacar el personal para el nuevo hospital y contesta que de otros hospi… https//tco/ielflnjd9t,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt bronsonceo please take a moment to read this joint safety message regarding covid-19,0
kiikelomo t3biie dehkunle ready ps5no let's give the money as donation at the hospital or orphanage deal,1
rt pasanospoco telemadrid es eta,0
rt vgarridos para muestra un boton,0
javier_bragado en resumen no hay sanitarios para cubrir los hospitales que tenemos y hacemos un hospital nuevo y… https//tco/guatzhzpbx,0
rt balogunshina98 good day everyone i am passionately and urgently appealing to well meaning people who are willing to contribute to the…,5
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
antoniomaestre como yo habrá 5171517 personas que ven como sus tratamientos se están viendo retrasados por la falt… https//tco/triamqroov,0
rt mirilmanagement que no sé quién soy se le ocurrió estando en el hospital y al lado había una persona mayor que la miraba y buscaba su…,0
rt p_gomezperpinya lo de ayuso es de otra liga reconoce sin despeinarse que para su hospital de pandemias va a vaciar de personal al res…,-1
2020 has definitely been tumultuous for me but perhaps nothing can compare to the time i almost had to go to the ho… https//tco/e2nbohstxr,-1
rt jum___jum feminist_co this is my brother,0
rt cbsnews texas governor requests use of el paso-area military hospital for non-covid-19 patients as cases surge https//tco/yvipfdite2,0
"rt berniesanders last night trump attacked medicare for all as ""socialized medicine"" funny i didn't hear him complain when he received…",-1
rt juliaxlz gente assunto sério ,0
quem teve contato comigo nos últimos 15 dias,0
"rt atrupar trump claims that other countries have fewer coronavirus cases because they only test when ""somebody comes into the hospital a…",1
rt nto1927 patient in your list from 26th september tweeting to help on 25th october 🤣कमाल है 🤣🤣🤣 another q those who finds you and you…,1
rt _lauryncalo22 all my people in the valley/la,0
rt global5sos the situation in poland is escalating quickly with the fascist groups that were given green light to take care of the prote…,-1
rt rishibagree new twitter a/c,0
only 2-3 followers,0
one tweet,0
never tagged sonu sood,0
no location mentioned,0
no contact details,0
no email addr…,0
rt yogonzal y bueno para los piensan que el covid no existe y hoy salen de farra   les cuento central tiene una mortalidad en aumento…,0
bad news in the times british government attempts to push back,-1
hotels,0
felicidades excelente iniciativa,0
rt s_florib blkmdl3 any new technology that teales time to humans is a rare opportunity to actually buy life just like getting fixed up…,1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt javier_bragado el sábado se abre un nuevo hospital en madrid la presidenta dela comunidad de madrid dice que van a reorganizar a los…,0
eu vou parar no hospital mdsminha ansiedade tá dupla por causa da prova e por causa do jogo dqp,0
eu acho q vou desmaiar real oficial,0
rt myaremi_ 🇬🇧 certificate,0
🇯🇲 surfiticket,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt _lauryncalo22 all my people in the valley/la,0
es que es alucinante la tipa es de una vergüenza ajena que no se puede asumir,0
rt ashsplaneticket she's - she is,0
he's - he is ,0
they're- they are,0
ash - ash oh god please wake up oh god oh fuck why is there so much blo…,-1
lukeshepherdson nwjk o17a03 ice arenas and cold storage warehouses where going to be morgues,-1
rt _lauryncalo22 all my people in the valley/la,0
rt loloviejo -¿cuántos sanitarios va a contratar en el nuevo hospital de pandemias,0
"- ayuso ""son preguntas que no se le hace a una presi…",0
rt furacaofamily cheguei do plantão do hospital a tempo de assistir gizelly no pgm eliana,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt mide_yy you mean the twitter bird is naira marley🤔,0
rt adelamolina “son preguntas que no se le hacen a una presidenta autonómica” dice isabel díaz ayuso cuando le preguntan de dónde va a sa…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt chopchop_1515 sportscenter odell in the hospital watching baker do great after he left the game https//tco/pdweqsdnrg,1
rt twosl0wdancers hey please help  i owe 1700 to the hospital er in bills because i tested positive for covid amp have no way to pay t…,1
si habrá segunda temporada de pasillos de hospital ya decía yo que no me podían dejar con tantas dudas y cosas sin resolver,-1
rt latimes monica ramirez drove herself to the er on a july afternoon she was 30 weeks pregnant and she could not breathe,0
